"","gene","ensembl","Antibody","max_FC_log2","is_max"
"465","AC004988.1","ENSG00000203446.2",NA,-3.84799690655495,0
"466","AC004990.1","ENSG00000232756.1",NA,1.14027570777593,0
"467","AC004997.1","ENSG00000248751.2",NA,0.0329064172064859,0
"468","AC005000.1","ENSG00000228532.2",NA,0.0718776903774998,0
"470","AC005005.1","ENSG00000214125.2",NA,-0.263034405833793,0
"471","AC005005.2","ENSG00000235573.2",NA,0.245979241654063,0
"472","AC005005.3","ENSG00000273387.1",NA,-0.44623463799174,0
"473","AC005008.1","ENSG00000226671.1",NA,-1.84799690655495,0
"474","AC005008.2","ENSG00000237896.2",NA,-2.43295940727611,0
"475","AC005009.1","ENSG00000231255.1",NA,-0.964693131264048,0
"476","AC005013.1","ENSG00000228421.2",NA,4.35858656546621,0
"477","AC005014.1","ENSG00000224280.1",NA,-1.04622301676064,0
"478","AC005014.2","ENSG00000272361.1",NA,0.114850095027584,0
"479","AC005014.3","ENSG00000272537.1",NA,-3.48062584090642,0
"482","AC005020.1","ENSG00000224448.1",NA,0.680721483526587,0
"483","AC005020.2","ENSG00000272647.1",NA,-0.47561978898023,0
"484","AC005021.1","ENSG00000273138.1",NA,-0.475639384824448,0
"485","AC005034.3","ENSG00000270462.1",NA,-0.48746597244384,0
"486","AC005034.4","ENSG00000270696.1",NA,0.347787306434407,0
"487","AC005034.5","ENSG00000270996.1",NA,-0.160810897242004,0
"488","AC005034.6","ENSG00000271452.1",NA,-0.143500797503081,0
"489","AC005037.1","ENSG00000183308.6",NA,-0.952516893778394,0
"490","AC005041.1","ENSG00000159239.7",NA,0.609014299809965,0
"492","AC005041.3","ENSG00000272183.1",NA,-0.457578516617046,0
"494","AC005046.2","ENSG00000273055.1",NA,-1.75961524877368,0
"495","AC005050.1","ENSG00000267052.1",NA,-2.75488750216347,0
"496","AC005062.1","ENSG00000243004.1",NA,0.817968596082456,0
"497","AC005064.1","ENSG00000234715.1",NA,3.54432051622381,0
"499","AC005070.2","ENSG00000271482.1",NA,0.485093294619712,0
"500","AC005070.3","ENSG00000272918.1",NA,-0.20704015897614,0
"501","AC005072.1","ENSG00000272219.1",NA,0.51765256576173,0
"502","AC005076.2","ENSG00000224046.1",NA,-0.108986649874269,0
"503","AC005077.1","ENSG00000213549.3",NA,2.04682085675299,0
"504","AC005077.2","ENSG00000224273.1",NA,-2.18903382439002,0
"505","AC005077.3","ENSG00000228829.1",NA,-1.20645087746743,0
"506","AC005077.4","ENSG00000230882.1",NA,2.56810900395189,0
"507","AC005082.1","ENSG00000226816.2",NA,-3.27735170865824,0
"508","AC005083.1","ENSG00000233834.2",NA,1.16213679262041,0
"511","AC005091.1","ENSG00000229893.1",NA,-1.36539612346347,0
"512","AC005096.1","ENSG00000259294.1",NA,-1.52606881166759,0
"513","AC005099.1","ENSG00000226624.1",NA,0.45594544285905,0
"514","AC005102.1","ENSG00000219039.2",NA,-1.30742852519225,0
"515","AC005104.1","ENSG00000223374.1",NA,-0.169639964008441,0
"516","AC005104.2","ENSG00000224232.1",NA,0.36877295834703,0
"518","AC005154.1","ENSG00000226874.1",NA,0.611746208367891,0
"519","AC005154.2","ENSG00000244480.1",NA,0.489969842511333,0
"520","AC005154.3","ENSG00000263683.1",NA,4.97537033349129,0
"521","AC005154.4","ENSG00000264520.1",NA,-0.173767067736706,0
"522","AC005162.1","ENSG00000233517.1",NA,0.997201366647327,0
"523","AC005162.2","ENSG00000272568.1",NA,3.41038899570078,0
"524","AC005165.1","ENSG00000223561.2",NA,-1.26303440583379,0
"527","AC005180.1","ENSG00000267405.1",NA,-2.88452278258006,0
"528","AC005180.2","ENSG00000267505.1",NA,-2.88194423847829,0
"529","AC005183.1","ENSG00000271500.1",NA,1.30985526258679,0
"531","AC005189.1","ENSG00000229497.1",NA,-1.38167890233241,0
"532","AC005197.1","ENSG00000269694.1",NA,-0.597698488648617,0
"533","AC005220.1","ENSG00000236352.1",NA,-1.89827011303617,0
"534","AC005224.1","ENSG00000262786.1",NA,-1.67807190511264,0
"535","AC005224.2","ENSG00000266378.1",NA,-0.710493382805016,0
"536","AC005224.3","ENSG00000266709.1",NA,-1.53117570210068,0
"537","AC005225.1","ENSG00000258443.1",NA,0.208271313091795,0
"538","AC005225.2","ENSG00000258603.1",NA,3.16807549994203,0
"539","AC005225.3","ENSG00000258695.2",NA,1.53657101661888,0
"541","AC005229.4","ENSG00000273314.1",NA,-0.327343438372446,0
"542","AC005230.1","ENSG00000258930.1",NA,0.263034405833794,0
"543","AC005237.1","ENSG00000225521.1",NA,2.46517871432345,0
"545","AC005244.1","ENSG00000263648.1",NA,1.02819689183065,0
"546","AC005244.2","ENSG00000265400.1",NA,4.51248442910181,0
"547","AC005253.1","ENSG00000268030.1",NA,-0.0982176098922889,0
"548","AC005253.2","ENSG00000268983.1",NA,-0.429456163132581,0
"549","AC005255.1","ENSG00000256210.2",NA,-0.199005373442586,0
"551","AC005261.1","ENSG00000268205.1",NA,0.172695100640023,0
"552","AC005261.2","ENSG00000268678.1",NA,0.848275177370914,0
"553","AC005261.3","ENSG00000268713.1",NA,0.365564149291224,0
"554","AC005261.4","ENSG00000268723.1",NA,-0.475663858230345,0
"555","AC005262.1","ENSG00000266944.1",NA,-1.26303440583379,0
"557","AC005264.1","ENSG00000267551.3",NA,-0.941106310946432,0
"558","AC005277.1","ENSG00000263707.1",NA,0.399930606888635,0
"559","AC005280.1","ENSG00000251393.3",NA,-1.18562990214819,0
"560","AC005281.1","ENSG00000225606.1",NA,-0.595110456097239,0
"561","AC005288.1","ENSG00000266469.1",NA,1.47664441169816,0
"562","AC005291.1","ENSG00000264067.1",NA,1.8073549220576,0
"563","AC005291.2","ENSG00000273388.1",NA,1.19763788512381,0
"564","AC005300.1","ENSG00000236325.1",NA,0.429641912187615,0
"567","AC005304.1","ENSG00000233852.1",NA,0.467358534408926,0
"568","AC005304.2","ENSG00000265494.1",NA,0.129283016944966,0
"569","AC005304.3","ENSG00000266744.1",NA,-0.388565287917652,0
"570","AC005306.1","ENSG00000267283.1",NA,0.0641015020696389,0
"571","AC005307.1","ENSG00000260725.1",NA,-2.30900025978597,0
"572","AC005323.1","ENSG00000214970.4",NA,0.0995356735509141,0
"573","AC005324.1","ENSG00000233002.2",NA,5.45977312533575,0
"574","AC005324.3","ENSG00000251537.4",NA,-1.93288580414146,0
"575","AC005324.4","ENSG00000255104.3",NA,-2.21158764041512,0
"576","AC005324.5","ENSG00000266261.1",NA,0.169551294655898,0
"578","AC005329.1","ENSG00000248015.2",NA,0.85071675549883,0
"579","AC005329.2","ENSG00000267755.1",NA,0.370332726850416,0
"580","AC005330.1","ENSG00000267372.1",NA,-2.27237227041313,0
"581","AC005332.1","ENSG00000265100.1",NA,0.425676019725191,0
"582","AC005332.2","ENSG00000267731.1",NA,0.168916476381396,0
"583","AC005336.1","ENSG00000267056.2",NA,-1.93670113182643,0
"584","AC005336.2","ENSG00000267218.2",NA,2.89139425928535,0
"585","AC005339.1","ENSG00000268565.1",NA,-0.711105238720242,0
"587","AC005342.1","ENSG00000203593.3",NA,1.79585928321977,0
"589","AC005351.1","ENSG00000248493.1",NA,0.824428435416546,0
"590","AC005355.1","ENSG00000250994.1",NA,-1.52606881166759,0
"592","AC005357.2","ENSG00000267623.2",NA,-2.6959938131099,0
"593","AC005358.1","ENSG00000265489.1",NA,-2.96347412397489,0
"594","AC005363.1","ENSG00000255513.1",NA,1.48387293747112,0
"595","AC005377.1","ENSG00000270512.1",NA,-0.652980924149807,0
"596","AC005379.1","ENSG00000267159.1",NA,-0.308122295362332,0
"597","AC005381.1","ENSG00000267243.1",NA,-1.69098779299792,0
"598","AC005387.1","ENSG00000268938.2",NA,-0.430550498650168,0
"599","AC005387.2","ENSG00000269191.1",NA,0.256075547592737,0
"601","AC005392.2","ENSG00000231412.2",NA,-4.66902676550963,0
"603","AC005394.1","ENSG00000266893.1",NA,1.32192809488736,0
"604","AC005410.1","ENSG00000241185.2",NA,-2.68449817427207,0
"605","AC005410.2","ENSG00000266368.1",NA,-1.14345279008112,0
"607","AC005476.1","ENSG00000259079.1",NA,0.22142449440253,0
"608","AC005476.2","ENSG00000259146.2",NA,-0.660394004733866,0
"609","AC005479.1","ENSG00000259005.1",NA,-0.432354376845394,0
"610","AC005479.2","ENSG00000270000.1",NA,-0.118376163001912,0
"611","AC005480.1","ENSG00000258891.1",NA,0.662965012722429,0
"612","AC005481.1","ENSG00000222012.1",NA,-1.21953276719721,0
"613","AC005482.1","ENSG00000233423.1",NA,1.64385618977472,0
"615","AC005487.1","ENSG00000225647.1",NA,-3.90689059560852,0
"616","AC005498.1","ENSG00000267224.1",NA,-3.0582146139453,0
"617","AC005498.2","ENSG00000267421.2",NA,-0.937341371435135,0
"618","AC005498.3","ENSG00000269696.1",NA,-1.05250523578229,0
"619","AC005515.1","ENSG00000226025.5",NA,0.723790205418473,0
"621","AC005519.1","ENSG00000258559.2",NA,0.175788335140371,0
"622","AC005520.3","ENSG00000258653.3",NA,0.132516552196748,0
"623","AC005520.4","ENSG00000259065.1",NA,0.18357317244592,0
"624","AC005520.5","ENSG00000270140.1",NA,0.0880400347130847,0
"625","AC005521.1","ENSG00000213296.4",NA,-3.80492818466306,0
"626","AC005522.1","ENSG00000250614.1",NA,1.11319507345728,0
"627","AC005523.1","ENSG00000268536.1",NA,0.0689629469648356,0
"628","AC005523.2","ENSG00000269604.1",NA,0.428707736468481,0
"629","AC005531.1","ENSG00000253183.1",NA,-0.345496566025767,0
"630","AC005532.1","ENSG00000230825.1",NA,-0.98564470702293,0
"631","AC005532.2","ENSG00000244167.1",NA,-1.19592020997526,0
"632","AC005534.1","ENSG00000224903.1",NA,-0.166690536772589,0
"633","AC005534.2","ENSG00000234450.1",NA,-0.490648313292986,0
"634","AC005537.2","ENSG00000232006.4",NA,-0.295602268290225,0
"635","AC005540.1","ENSG00000235852.1",NA,-1.76578214326676,0
"636","AC005544.1","ENSG00000264491.1",NA,2.72253852353093,0
"637","AC005544.2","ENSG00000265664.1",NA,1.66460485318289,0
"638","AC005546.1","ENSG00000266897.1",NA,-0.0088608617510898,0
"640","AC005550.2","ENSG00000237070.1",NA,-5.43295940727611,0
"642","AC005559.1","ENSG00000267036.1",NA,-1.18057224564182,0
"643","AC005562.1","ENSG00000214719.7",NA,-0.344488756843392,0
"645","AC005586.1","ENSG00000240449.1",NA,0.0261214893366395,0
"646","AC005586.2","ENSG00000261305.1",NA,-0.638820104722666,0
"647","AC005592.1","ENSG00000261757.1",NA,-0.27990822439819,0
"648","AC005606.1","ENSG00000260107.1",NA,0.366332807381517,0
"649","AC005606.2","ENSG00000261790.1",NA,-0.0278179441397617,0
"650","AC005614.1","ENSG00000269296.1",NA,-0.678071905112638,0
"651","AC005614.2","ENSG00000269749.1",NA,1.47772276749479,0
"652","AC005618.1","ENSG00000272070.1",NA,-1.40450683178667,0
"653","AC005625.1","ENSG00000266963.1",NA,2.40095634105263,0
"654","AC005632.3","ENSG00000261596.1",NA,-0.352301743930881,0
"656","AC005670.1","ENSG00000261886.1",NA,-1.86710572950265,0
"657","AC005670.2","ENSG00000262633.1",NA,1.61688914217446,0
"658","AC005670.3","ENSG00000262879.1",NA,-0.266218232063628,0
"659","AC005674.1","ENSG00000250413.1",NA,0.0453753648788746,0
"660","AC005674.2","ENSG00000261490.1",NA,-0.401262355931307,0
"661","AC005682.1","ENSG00000226329.2",NA,-4.45285896471381,0
"662","AC005692.1","ENSG00000204990.3",NA,-0.263034405833794,0
"664","AC005695.1","ENSG00000262966.2",NA,0.892243819644118,0
"665","AC005696.1","ENSG00000262050.1",NA,-0.699809155344251,0
"666","AC005696.2","ENSG00000272770.1",NA,-0.732519689135014,0
"667","AC005696.3","ENSG00000272911.1",NA,-1.56420394055436,0
"669","AC005697.2","ENSG00000266527.1",NA,-0.10383581098454,0
"670","AC005699.1","ENSG00000249631.1",NA,-1.76782655787097,0
"671","AC005702.1","ENSG00000267318.1",NA,3.18504628846697,0
"672","AC005702.2","ENSG00000267526.1",NA,2.06788247228082,0
"673","AC005703.1","ENSG00000230971.1",NA,-0.84799690655495,0
"676","AC005722.3","ENSG00000262681.2",NA,-1.62211549913862,0
"679","AC005726.1","ENSG00000258472.4",NA,0.944895645127882,0
"680","AC005726.2","ENSG00000264044.1",NA,1.27113998497319,0
"681","AC005726.3","ENSG00000265168.1",NA,2.38121164883748,0
"682","AC005726.4","ENSG00000265287.2",NA,0.526528176666847,0
"684","AC005730.2","ENSG00000261033.1",NA,-1.10900077716137,0
"685","AC005730.3","ENSG00000266126.1",NA,0.817738217871737,0
"687","AC005740.1","ENSG00000226040.2",NA,-0.329803418046495,0
"688","AC005740.2","ENSG00000250347.1",NA,-0.622115499138623,0
"689","AC005740.3","ENSG00000254099.1",NA,1.11689929248913,0
"690","AC005740.4","ENSG00000271871.1",NA,-0.278597610058736,0
"691","AC005746.1","ENSG00000266934.1",NA,2.25073704703041,0
"692","AC005746.2","ENSG00000267131.1",NA,3.79818433616602,0
"693","AC005757.1","ENSG00000267044.1",NA,0.842760258188803,0
"694","AC005759.1","ENSG00000268650.3",NA,-2.07201124491539,0
"695","AC005775.1","ENSG00000266933.1",NA,0.365839594550789,0
"696","AC005776.1","ENSG00000270802.2",NA,-1.1957386932361,0
"697","AC005776.2","ENSG00000273218.1",NA,-1.67207316449119,0
"699","AC005785.1","ENSG00000268189.2",NA,0.0686495130136108,0
"700","AC005786.1","ENSG00000266959.1",NA,-0.958931152736237,0
"701","AC005786.2","ENSG00000267231.1",NA,0.0134109192595604,0
"702","AC005786.3","ENSG00000267436.1",NA,0.211127780023872,0
"703","AC005789.1","ENSG00000267090.1",NA,3.4374053123073,0
"705","AC005821.1","ENSG00000265702.1",NA,3.24922490115772,0
"706","AC005822.1","ENSG00000235554.1",NA,0.742550554668956,0
"709","AC005828.1","ENSG00000226797.1",NA,-1.16992500144231,0
"711","AC005828.3","ENSG00000263644.1",NA,0.535778779958008,0
"712","AC005828.4","ENSG00000265282.1",NA,0.0640832451561322,0
"713","AC005828.5","ENSG00000265971.1",NA,-1.26303440583379,0
"714","AC005828.6","ENSG00000271749.1",NA,-1.32046268588286,0
"715","AC005828.7","ENSG00000271919.1",NA,0.273018494406416,0
"716","AC005829.1","ENSG00000261575.2",NA,0.490152807339835,0
"717","AC005829.2","ENSG00000262539.1",NA,1.24266481636271,0
"718","AC005832.1","ENSG00000256381.1",NA,1.54432051622381,0
"719","AC005832.2","ENSG00000256748.1",NA,1.05889368905357,0
"720","AC005832.3","ENSG00000256799.1",NA,0.321928094887362,0
"721","AC005832.4","ENSG00000272921.1",NA,-0.88318633501725,0
"722","AC005833.1","ENSG00000255639.2",NA,-0.296201269768993,0
"723","AC005837.1","ENSG00000261335.1",NA,-0.909911689342837,0
"724","AC005837.2","ENSG00000267168.1",NA,-0.147557188413858,0
"725","AC005838.1","ENSG00000223544.1",NA,-0.30930825841047,0
"726","AC005838.2","ENSG00000252129.1",NA,-2.5740329405629,0
"727","AC005838.3","ENSG00000266538.1",NA,-1.06938033260078,0
"728","AC005840.1","ENSG00000213942.3",NA,0.135455639555926,0
"729","AC005840.2","ENSG00000256433.1",NA,-0.669193753766185,0
"730","AC005840.3","ENSG00000256913.1",NA,0.886712713670888,0
"731","AC005841.1","ENSG00000258092.1",NA,3.04312637319525,0
"733","AC005863.1","ENSG00000205325.1",NA,-4.32433058510267,0
"734","AC005865.1","ENSG00000250770.2",NA,-0.253932198726542,0
"735","AC005871.2","ENSG00000258114.1",NA,0.0588936890535692,0
"736","AC005884.2","ENSG00000267449.1",NA,-2.60252087210546,0
"737","AC005899.2","ENSG00000264083.1",NA,1.22176393296193,0
"738","AC005899.4","ENSG00000265139.1",NA,0.265645619290332,0
"739","AC005899.5","ENSG00000265794.1",NA,-1.44360665147561,0
"740","AC005899.6","ENSG00000266385.1",NA,1.72302640320833,0
"741","AC005901.1","ENSG00000267137.1",NA,0.611434712082347,0
"745","AC005912.1","ENSG00000227081.4",NA,0.498789678716888,0
"746","AC005920.1","ENSG00000247011.2",NA,3.68256344122384,0
"747","AC005920.2","ENSG00000249870.1",NA,0.654503433974233,0
"748","AC005920.3","ENSG00000251665.1",NA,4.13309463089499,0
"749","AC005920.4","ENSG00000262006.1",NA,4.36814264987018,0
"751","AC005921.3","ENSG00000262967.1",NA,0.976698793597612,0
"752","AC005943.1","ENSG00000267059.2",NA,1.08893006280838,0
"753","AC005944.1","ENSG00000267469.1",NA,0.0842257986671626,0
"754","AC005954.1","ENSG00000267138.1",NA,1.49992639686536,0
"755","AC005954.2","ENSG00000267205.1",NA,0.606905053601833,0
"756","AC005972.2","ENSG00000272164.1",NA,0.017073513358941,0
"757","AC005993.1","ENSG00000266869.1",NA,2.2480790650001,0
"759","AC006001.1","ENSG00000177418.1",NA,0.763437805527398,0
"760","AC006001.2","ENSG00000226824.2",NA,-1.32950428251727,0
"761","AC006001.3","ENSG00000229180.4",NA,0.161019966802484,0
"763","AC006017.1","ENSG00000229591.1",NA,0.98537058404668,0
"765","AC006019.2","ENSG00000233363.1",NA,-2.0703893278914,0
"766","AC006020.1","ENSG00000226636.1",NA,-0.455679483776189,0
"768","AC006023.2","ENSG00000270577.1",NA,-2.09310940439148,0
"769","AC006023.3","ENSG00000273444.1",NA,0.548961898374678,0
"770","AC006026.1","ENSG00000224785.1",NA,-1.15690605497245,0
"771","AC006027.1","ENSG00000272638.1",NA,0.171139455170798,0
"772","AC006028.1","ENSG00000231357.1",NA,1.2528577020635,0
"773","AC006030.1","ENSG00000264324.1",NA,-0.205087056624514,0
"774","AC006033.1","ENSG00000231916.1",NA,1.05889368905357,0
"775","AC006033.2","ENSG00000272908.1",NA,0.222392421336448,0
"776","AC006042.1","ENSG00000227719.1",NA,2.11912543368861,0
"777","AC006042.2","ENSG00000233264.2",NA,1.0814951179907,0
"778","AC006042.3","ENSG00000234141.1",NA,0.292707955972369,0
"779","AC006058.1","ENSG00000261786.1",NA,-2.58908701457234,0
"781","AC006058.3","ENSG00000272121.1",NA,-3.51525352890975,0
"782","AC006059.1","ENSG00000230084.1",NA,-3.15145234137083,0
"783","AC006064.1","ENSG00000245667.2",NA,-1.09310940439148,0
"784","AC006064.2","ENSG00000247853.2",NA,0.233289394541107,0
"785","AC006064.3","ENSG00000255966.1",NA,0.283816953148891,0
"786","AC006064.4","ENSG00000269968.1",NA,0.384629849957446,0
"790","AC006111.1","ENSG00000261938.1",NA,-0.0250338801429031,0
"791","AC006111.2","ENSG00000263235.1",NA,1.09788782066943,0
"792","AC006115.1","ENSG00000268407.1",NA,-0.794647481962016,0
"793","AC006116.10","ENSG00000267606.1",NA,-0.889576010306349,0
"794","AC006116.11","ENSG00000267776.1",NA,-0.0519904170658891,0
"795","AC006116.2","ENSG00000266907.1",NA,-0.435871002696009,0
"796","AC006116.3","ENSG00000266932.1",NA,-0.0406419844973467,0
"797","AC006116.4","ENSG00000267145.1",NA,-1.95109039951905,0
"798","AC006116.5","ENSG00000267192.1",NA,-0.803602787196497,0
"799","AC006116.6","ENSG00000267298.1",NA,-0.202152163686772,0
"800","AC006116.7","ENSG00000267429.1",NA,0.0264722113611917,0
"801","AC006116.8","ENSG00000267459.1",NA,-0.117278687005088,0
"802","AC006116.9","ENSG00000267549.1",NA,0.654827307595728,0
"803","AC006122.1","ENSG00000213970.3",NA,1.10328780841202,0
"804","AC006130.1","ENSG00000267063.1",NA,6.09451759878429,0
"805","AC006130.2","ENSG00000267398.1",NA,0.267480310864986,0
"806","AC006141.1","ENSG00000264895.1",NA,0.771453970551497,0
"809","AC006148.1","ENSG00000242593.1",NA,-3.51937415909358,0
"811","AC006153.1","ENSG00000273299.1",NA,-1.61450677633517,0
"812","AC006159.1","ENSG00000235427.1",NA,-2.95693127810811,0
"813","AC006159.2","ENSG00000243220.1",NA,-3.70043971814109,0
"814","AC006160.1","ENSG00000249502.1",NA,0.0941221773645498,0
"815","AC006195.1","ENSG00000238090.1",NA,1.14295795384204,0
"817","AC006206.1","ENSG00000256146.1",NA,0.267480310864986,0
"818","AC006206.2","ENSG00000256417.1",NA,1.29405340646389,0
"819","AC006210.2","ENSG00000238247.1",NA,-1.22404027421793,0
"820","AC006213.1","ENSG00000266921.1",NA,-0.0474066625474134,0
"821","AC006213.2","ENSG00000267058.1",NA,-0.992282518399323,0
"822","AC006213.3","ENSG00000267191.1",NA,0.0947506109855376,0
"824","AC006238.1","ENSG00000272799.1",NA,-0.810128720964507,0
"825","AC006252.1","ENSG00000243224.1",NA,-1.15627750498881,0
"826","AC006254.1","ENSG00000243696.4",NA,-0.642424204040613,0
"827","AC006254.2","ENSG00000270941.1",NA,0.0249463571302311,0
"828","AC006254.3","ENSG00000271137.1",NA,-1.02856915219677,0
"829","AC006262.1","ENSG00000268460.1",NA,-2.12694183089157,0
"830","AC006262.2","ENSG00000269729.1",NA,-4.20789285164133,0
"833","AC006270.2","ENSG00000264529.1",NA,1.86249647625007,0
"836","AC006272.2","ENSG00000269483.1",NA,1.46933347659398,0
"837","AC006273.1","ENSG00000272473.1",NA,-0.0796361161132095,0
"839","AC006299.1","ENSG00000246225.2",NA,0.716787712228576,0
"840","AC006305.2","ENSG00000206129.3",NA,-0.356143810225276,0
"842","AC006333.1","ENSG00000272686.1",NA,-0.0828839391866127,0
"843","AC006349.1","ENSG00000258513.1",NA,-2.57881027373956,0
"844","AC006357.1","ENSG00000230033.1",NA,-5.32323904003971,0
"847","AC006372.2","ENSG00000233191.1",NA,3.89077093024524,0
"848","AC006372.3","ENSG00000234210.1",NA,0.938599455335856,0
"851","AC006435.1","ENSG00000262456.1",NA,-0.100917234624547,0
"852","AC006435.2","ENSG00000263345.1",NA,0.87970341805219,0
"853","AC006441.1","ENSG00000263466.1",NA,3.05730743816162,0
"855","AC006441.3","ENSG00000265784.1",NA,0.949066684723204,0
"856","AC006441.4","ENSG00000266588.1",NA,0.827911805416791,0
"857","AC006445.2","ENSG00000249148.2",NA,-1.96010727287649,0
"858","AC006450.1","ENSG00000231227.1",NA,-0.45567948377619,0
"859","AC006450.2","ENSG00000234921.1",NA,-1.74846123300404,0
