"","gene","ensembl","Antibody","max_FC_log2"
"446","HSD17B6","ENSG00000025423.7",NA,-0.416762819849252
"447","NR1H3","ENSG00000025434.14",NA,0.199728855737129
"448","TYMP","ENSG00000025708.8",NA,-1.01160821087159
"449","NCAPH2","ENSG00000025770.14",NA,-0.5435639780978
"450","TOMM34","ENSG00000025772.7",NA,-0.62199706582916
"451","SEC63","ENSG00000025796.9",NA,-0.103113867137581
"452","KPNA6","ENSG00000025800.9",NA,-0.80548408918816
"453","VIM","ENSG00000026025.9",NA,-4.30142311443419
"454","RTEL1-TNFRSF6B","ENSG00000026036.16",NA,0.998100082232477
"455","FAS","ENSG00000026103.15",NA,-2.19922476324773
"456","RNASET2","ENSG00000026297.11",NA,0.303553557333633
"457","CD44","ENSG00000026508.12",NA,-3.24655798426502
"458","KCNG1","ENSG00000026559.9",NA,-0.854347069462259
"459","AGPAT4","ENSG00000026652.9",NA,-2.93093709374942
"460","SLAMF7","ENSG00000026751.12",NA,-1.15774550694903
"461","BTN3A1","ENSG00000026950.12",NA,-1.2326921747073
"462","MIPEP","ENSG00000027001.7",NA,0.902647738870838
"463","PRKCH","ENSG00000027075.9",NA,0.542613477864856
"464","INSRR","ENSG00000027644.4",NA,-4.20493145127022
"465","IFNGR1","ENSG00000027697.8",NA,-1.5820025732724
"466","B4GALT7","ENSG00000027847.9",NA,-0.290126452872885
"467","SH2D2A","ENSG00000027869.7",NA,-2.0277301764416
"468","VRK2","ENSG00000028116.12",NA,-0.922294160324688
"469","TNFRSF1B","ENSG00000028137.12",NA,-5.34124782274603
"470","VEZT","ENSG00000028203.13",NA,0.336111061333479
"471","POU2F2","ENSG00000028277.16",NA,-1.16853352338574
"472","BRD9","ENSG00000028310.13",NA,-1.31323075384366
"473","SNX1","ENSG00000028528.10",NA,-0.0329062766315227
"474","TBPL1","ENSG00000028839.5",NA,-0.778632430035542
"475","ARNTL2","ENSG00000029153.10",NA,-2.65009958205371
"476","BCLAF1","ENSG00000029363.11",NA,-0.33759475860753
"477","SLC39A9","ENSG00000029364.7",NA,0.390050438414258
"478","ANK1","ENSG00000029534.15",NA,-0.676783899455362
"479","IBSP","ENSG00000029559.5",NA,2.91260424680291
"480","TFB1M","ENSG00000029639.6",NA,-0.196002878802652
"481","RABEP1","ENSG00000029725.12",NA,0.567039080793793
"482","HMGB3","ENSG00000029993.10",NA,-0.922716099520334
"483","NUP160","ENSG00000030066.9",NA,-0.531385822035567
"485","MUSK","ENSG00000030304.8",NA,-4.0703893278914
"486","IKZF2","ENSG00000030419.12",NA,-0.484155618134881
"487","GRN","ENSG00000030582.12",NA,-0.795638267428448
"488","FAM13B","ENSG00000031003.6",NA,-0.334993377555131
"489","ARHGAP31","ENSG00000031081.6",NA,-3.55464963384111
"490","CENPQ","ENSG00000031691.6",NA,-0.111850995984154
"491","SARS1","ENSG00000031698.8",NA,-0.253088053701489
"492","RANBP3","ENSG00000031823.10",NA,-0.123485780875837
"493","ARID4A","ENSG00000032219.14",NA,-0.11760815205287
"494","EIPR1","ENSG00000032389.8",NA,-0.227972587179475
"495","PNPLA6","ENSG00000032444.11",NA,-0.52880470555522
"496","IFT88","ENSG00000032742.13",NA,-0.302283288233516
"497","ALG1","ENSG00000033011.7",NA,0.0603595712938594
"498","ZCCHC8","ENSG00000033030.9",NA,0.0722975628064617
"499","ABCF2","ENSG00000033050.3",NA,-0.55031000549808
"500","CHPF2","ENSG00000033100.10",NA,-0.748487188770491
"501","LRRC7","ENSG00000033122.14",NA,-2.45969130634224
"502","FUT8","ENSG00000033170.12",NA,0.773361180209911
"503","UBA6","ENSG00000033178.8",NA,-0.142370792433115
"504","GAB2","ENSG00000033327.8","Gab2",-0.668081293923994
"505","ATP6V0A1","ENSG00000033627.10",NA,-0.228705681817236
"506","PIAS1","ENSG00000033800.9",NA,-0.293237958409081
"507","SLC4A7","ENSG00000033867.12",NA,-0.711337562193411
"508","APBA2","ENSG00000034053.10",NA,-1.08408319419221
"509","MAP2K3","ENSG00000034152.14",NA,-0.0811496110846139
"510","EFCAB1","ENSG00000034239.6",NA,-4.58943597730046
"511","TMSB10","ENSG00000034510.4",NA,-0.617862650562152
"512","ASTE1","ENSG00000034533.7",NA,-0.410895880047017
"513","RNF19A","ENSG00000034677.7",NA,0.505271342588442
"514","PEX3","ENSG00000034693.10",NA,-0.364504389583894
"515","GABARAPL2","ENSG00000034713.3",NA,-0.249808210455116
"516","MYOC","ENSG00000034971.10",NA,-0.748461233004036
"517","SH3YL1","ENSG00000035115.17",NA,0.303682046805696
"518","FAM136A","ENSG00000035141.3",NA,-0.213021061382308
"519","VCL","ENSG00000035403.12",NA,-1.08331795880179
"520","DEPDC1B","ENSG00000035499.8",NA,-0.814896954896927
"521","DAPK2","ENSG00000035664.7",NA,-0.099098396018082
"522","NSMAF","ENSG00000035681.3",NA,-0.252019791354756
"523","ADSS2","ENSG00000035687.9",NA,-0.146398334988309
"524","STAP1","ENSG00000035720.3",NA,-4.78018152232738
"525","TIMP2","ENSG00000035862.8",NA,-1.77619566326324
"526","RFC1","ENSG00000035928.10",NA,-0.640318130692139
"527","TBC1D23","ENSG00000036054.8",NA,-0.572951583159904
"528","CUL3","ENSG00000036257.8",NA,0.0487367128774832
"529","MYOM2","ENSG00000036448.5",NA,-1.99095486039699
"530","OTC","ENSG00000036473.6",NA,-2.58496250072116
"531","CYP46A1","ENSG00000036530.4",NA,0.835851258676664
"532","AC118549.1","ENSG00000036549.8",NA,-0.728573501236553
"533","SLC18A1","ENSG00000036565.10",NA,-9.02989454966334
"534","USP2","ENSG00000036672.11",NA,-1.07659539786143
"535","CASR","ENSG00000036828.9",NA,-0.263034405833794
"536","TUBG2","ENSG00000037042.8",NA,-0.125751594610888
"537","RPL26L1","ENSG00000037241.3",NA,-0.326321907528966
"538","FLT4","ENSG00000037280.11",NA,-0.212150771505909
"539","NSUN2","ENSG00000037474.10",NA,-0.543686186351804
"540","FBXO42","ENSG00000037637.6",NA,-0.527696632046935
"541","MFAP3","ENSG00000037749.7",NA,-0.0355639635382512
"542","MRI1","ENSG00000037757.9",NA,-0.17286209721203
"543","METTL1","ENSG00000037897.12",NA,0.546695145736399
"544","HOXC8","ENSG00000037965.4",NA,0.803497088935026
"545","AGA","ENSG00000038002.4",NA,-0.102547216373802
"546","PI4K2B","ENSG00000038210.9",NA,0.11387649469833
"547","BOD1L1","ENSG00000038219.8",NA,-0.439316116328105
"548","MAT2B","ENSG00000038274.12",NA,-0.718693899516511
"549","TLL1","ENSG00000038295.3",NA,-3.26303440583379
"550","EDC4","ENSG00000038358.10",NA,-0.0732456909176653
"551","TRIO","ENSG00000038382.13",NA,-1.02538754093062
"552","VCAN","ENSG00000038427.11",NA,-6.84274586315538
"553","CLEC16A","ENSG00000038532.10",NA,-0.0843332963822419
"554","MSR1","ENSG00000038945.10",NA,-1.11064868540311
"555","CDH1","ENSG00000039068.14","E-Cadherin",0.749535036486767
"556","MTREX","ENSG00000039123.11",NA,-0.184410892395181
"557","DNAH5","ENSG00000039139.9",NA,-0.828227588575763
"558","ZFYVE16","ENSG00000039319.12",NA,0.0111208502841458
"559","RIPOR1","ENSG00000039523.13",NA,-0.228375383344487
"560","C6","ENSG00000039537.9",NA,-4.48542682717024
"561","RAI14","ENSG00000039560.9",NA,-1.8953387954229
"562","SOX30","ENSG00000039600.6",NA,-5.43204832733368
"563","PNKP","ENSG00000039650.5",NA,0.240048291366838
"564","BEST2","ENSG00000039987.2",NA,-0.760534065304611
"565","PHLPP2","ENSG00000040199.14",NA,-0.291674980345037
"566","SPDL1","ENSG00000040275.12",NA,-1.18675438948725
"567","STAU2","ENSG00000040341.13",NA,-0.243265132780563
"568","SLC66A1","ENSG00000040487.8",NA,0.23144081553569
"569","CTNS","ENSG00000040531.10",NA,-0.156880853518371
"570","RTN4R","ENSG00000040608.9",NA,-0.817087547508029
"571","PHF23","ENSG00000040633.8",NA,-0.14207581768293
"572","CDH10","ENSG00000040731.6",NA,6.71509792244181
"573","INPP4A","ENSG00000040933.11",NA,-0.445147641331803
"574","RAB27B","ENSG00000041353.5",NA,1.10117060653363
"575","PSMA4","ENSG00000041357.11",NA,-0.282814092215523
"576","MYO16","ENSG00000041515.11",NA,1.79658045046343
"577","LSG1","ENSG00000041802.6",NA,0.220433053386479
"578","PARP3","ENSG00000041880.10",NA,-0.697588306442775
"579","TNC","ENSG00000041982.10",NA,-2.73892932793811
"580","THAP3","ENSG00000041988.11",NA,0.167532493228357
"581","RIPOR3","ENSG00000042062.7",NA,3.935523069476
"582","TDP1","ENSG00000042088.9",NA,-0.0477895335722565
"583","AIFM2","ENSG00000042286.10",NA,-0.613632429281544
"585","SPATA7","ENSG00000042317.12",NA,0.00933388997742202
"586","MED17","ENSG00000042429.6",NA,-0.533961490660931
"587","RETSAT","ENSG00000042445.9",NA,0.119529000774548
"588","CAPG","ENSG00000042493.11",NA,-1.97581016965527
"589","AP2S1","ENSG00000042753.7",NA,0.177037851100325
"590","USH2A","ENSG00000042781.8",NA,-0.022026306329999
"591","ZPBP","ENSG00000042813.3",NA,1.4374053123073
"592","TG","ENSG00000042832.7",NA,-0.265688859279772
"593","ADAM28","ENSG00000042980.8",NA,-0.800962651061009
"594","BARX2","ENSG00000043039.5",NA,-0.371483779817399
"595","DCUN1D1","ENSG00000043093.9",NA,-0.422040611217875
"596","JADE2","ENSG00000043143.16",NA,-0.442407076175194
"597","ZIC2","ENSG00000043355.6",NA,-0.792995056709638
"598","LCP2","ENSG00000043462.7",NA,-0.405546050301546
"599","TRIT1","ENSG00000043514.11",NA,-0.93353119252344
"600","ADRB1","ENSG00000043591.4",NA,-0.388565287917653
"601","GUCA2B","ENSG00000044012.3",NA,-1.0703893278914
"602","CUL7","ENSG00000044090.4",NA,-0.391813877088968
"603","CTNNA1","ENSG00000044115.16",NA,0.415288103438615
"604","PHKA2","ENSG00000044446.7",NA,0.129349554408042
"605","CNTLN","ENSG00000044459.10",NA,-2.55567202841237
"606","EPHA3","ENSG00000044524.6",NA,-2.81567918628222
"607","HSPA5","ENSG00000044574.7",NA,-0.633783338806011
"608","DSG2","ENSG00000046604.8",NA,-1.9008097054174
"609","GEMIN8","ENSG00000046647.9",NA,0.461346989688258
"610","OFD1","ENSG00000046651.10",NA,0.290535122417499
"611","GPM6B","ENSG00000046653.10",NA,-0.60100834208098
"612","MAGEC2","ENSG00000046774.9",NA,-1.08796302557325
"613","PREX2","ENSG00000046889.14",NA,-5.37443673405097
"614","WDR37","ENSG00000047056.10",NA,-0.116285788360389
"615","YTHDC2","ENSG00000047188.11",NA,-0.172630659378333
"616","CTPS2","ENSG00000047230.10",NA,0.716371809963411
"617","ATP6V1H","ENSG00000047249.12",NA,0.267113339941939
"618","POLR2B","ENSG00000047315.10",NA,-0.184033263839184
"619","FAM214A","ENSG00000047346.8",NA,1.04054854579694
"620","ARAP2","ENSG00000047365.7",NA,-1.08146242097598
"621","TPR","ENSG00000047410.9",NA,-0.307645532643244
"622","CP","ENSG00000047457.9",NA,-3.93368670047902
"623","KIAA0556","ENSG00000047578.8",NA,0.679742398178674
"624","DTNBP1","ENSG00000047579.15",NA,0.0801344866819598
"625","XK","ENSG00000047597.5",NA,-1.59940638986399
"626","ANO2","ENSG00000047617.10",NA,3.02483185297994
"627","C12orf4","ENSG00000047621.7",NA,-0.0315998166041322
"628","SCML1","ENSG00000047634.10",NA,-1.3412951128541
"629","WWC3","ENSG00000047644.13",NA,0.732203966605207
"630","ARHGAP6","ENSG00000047648.17",NA,-0.576192291093424
"631","FAM184B","ENSG00000047662.4",NA,4.2690558216046
"632","MAP4","ENSG00000047849.17",NA,-0.860834580019733
"633","GOPC","ENSG00000047932.9",NA,-1.21336815869822
"634","ROS1","ENSG00000047936.6",NA,-6.66709565065038
"635","USP28","ENSG00000048028.7",NA,-0.814990265668203
"636","HDAC9","ENSG00000048052.17",NA,-3.35921704833496
"637","TSPAN17","ENSG00000048140.13",NA,-0.294533399655278
"638","NOP16","ENSG00000048162.15",NA,0.0341543224759073
"639","CC2D2A","ENSG00000048342.11",NA,-0.64522837936406
"640","RRM2B","ENSG00000048392.7",NA,0.0298217858626395
"641","ZNF800","ENSG00000048405.5",NA,-0.167981229560124
"642","TNFRSF17","ENSG00000048462.6",NA,-1.51937415909358
"643","SNX29","ENSG00000048471.9",NA,0.0720337397510993
"644","LMO3","ENSG00000048540.10",NA,2.32378795725773
"645","MRPS10","ENSG00000048544.5",NA,-0.0923901471973165
"646","GUCA1A","ENSG00000048545.9",NA,1.39993060688864
"647","RSF1","ENSG00000048649.9",NA,0.00926069408673769
"648","VPS13D","ENSG00000048707.9",NA,0.151260592956326
"649","CELF2","ENSG00000048740.13",NA,-6.50793080130879
"650","FAM120A","ENSG00000048828.12",NA,-0.26633257073026
"651","R3HDM1","ENSG00000048991.12",NA,-0.66118676666677
"652","COL9A2","ENSG00000049089.9",NA,-0.952514477391261
"653","KITLG","ENSG00000049130.9",NA,0.141408832527896
"654","ERCC8","ENSG00000049167.9",NA,0.0181649232971579
"655","ADAMTS6","ENSG00000049192.10",NA,-1.58799656081079
"656","H6PD","ENSG00000049239.8",NA,-1.23479067510167
"657","VAMP3","ENSG00000049245.8",NA,-0.645115083380233
"658","PER3","ENSG00000049246.10",NA,-0.528639152201446
"659","UTS2","ENSG00000049247.9",NA,-1.26303440583379
"660","TNFRSF9","ENSG00000049249.4",NA,-4.01936532486693
"661","EPN3","ENSG00000049283.13",NA,2.61305628421147
"662","LTBP1","ENSG00000049323.11",NA,0.00216512056190421
"663","RCN1","ENSG00000049449.4",NA,-1.65021814172135
"664","ELN","ENSG00000049540.12",NA,-9.01701681403704
"665","RFC2","ENSG00000049541.6",NA,-0.112437660854371
"666","ARID1B","ENSG00000049618.17",NA,-0.263753371794423
"667","CLPTM1L","ENSG00000049656.9",NA,-1.17267709101345
"668","NEDD4L","ENSG00000049759.12",NA,-0.307574443937093
"669","FOXP3","ENSG00000049768.10",NA,1.10754949499769
"670","PPP1R3F","ENSG00000049769.8",NA,-0.107763477215956
"671","HEXB","ENSG00000049860.9",NA,-0.322129628373397
"672","PTCD2","ENSG00000049883.10",NA,0.224625026927153
"673","NEXMIF","ENSG00000050030.9",NA,3.62309762960793
"674","JKAMP","ENSG00000050130.13",NA,-0.059294221760557
"675","DKK3","ENSG00000050165.13",NA,-4.97168506087158
"676","ARHGEF5","ENSG00000050327.10",NA,-0.53753339075973
"677","NFE2L3","ENSG00000050344.8",NA,-1.25281435547667
"678","MCUR1","ENSG00000050393.7",NA,-0.398261248961064
"679","LIMA1","ENSG00000050405.9",NA,-0.54152635856846
"680","LETMD1","ENSG00000050426.11",NA,0.166374820688254
"681","SLC4A8","ENSG00000050438.12",NA,1.2909334143119
"682","LAMC3","ENSG00000050555.13",NA,-6.22196571957963
"683","PTGER3","ENSG00000050628.16",NA,6.92577919373612
"684","TNIP3","ENSG00000050730.11",NA,-7.25266543245025
"686","COL23A1","ENSG00000050767.11",NA,-2.22239242133645
"687","BCAR1","ENSG00000050820.12",NA,-0.510859300191921
"688","FAM160A2","ENSG00000051009.6",NA,0.560020963881902
"689","HERPUD1","ENSG00000051108.10",NA,0.847683201724814
"690","HOMER3","ENSG00000051128.14",NA,-1.44365484170663
"692","POLQ","ENSG00000051341.9",NA,-0.412299107530376
"693","PIK3CB","ENSG00000051382.4",NA,-0.60206394057345
"694","CYBA","ENSG00000051523.6",NA,-0.577765428194998
"695","THOC3","ENSG00000051596.5",NA,0.14236502592503
"696","HEBP2","ENSG00000051620.6",NA,-0.0276709027877189
"697","MPHOSPH9","ENSG00000051825.10",NA,-0.455595453241479
"698","PLEKHA5","ENSG00000052126.10",NA,0.342576132259308
"699","PRSS8","ENSG00000052344.11",NA,0.862970052168854
"700","SIKE1","ENSG00000052723.7",NA,-0.0691907711881727
"701","RRP12","ENSG00000052749.9",NA,0.31789970715193
"702","FNIP2","ENSG00000052795.8",NA,-0.598976985682466
"703","MSMO1","ENSG00000052802.8",NA,-0.623941273029787
"704","TTC17","ENSG00000052841.10",NA,0.127197315700176
"705","ALX4","ENSG00000052850.5",NA,-2.48853441058156
"706","FSTL4","ENSG00000053108.12",NA,-0.148261973499144
"707","FOXN3","ENSG00000053254.11",NA,-0.339818354077663
"708","METTL24","ENSG00000053328.8",NA,-5.77760757866355
"709","AKR7A2","ENSG00000053371.8",NA,0.466366243567046
"710","MRTO4","ENSG00000053372.4",NA,-0.326969960018652
"711","NNAT","ENSG00000053438.7",NA,0.337629409792231
"712","USE1","ENSG00000053501.8",NA,-0.188766877716362
"713","MCF2L2","ENSG00000053524.7",NA,-1.4519818438856
"714","NRIP2","ENSG00000053702.10",NA,0.628900967074887
"715","LAMA3","ENSG00000053747.11",NA,-1.96610704681212
"716","AP5M1","ENSG00000053770.7",NA,-0.134273759111355
"717","ANAPC4","ENSG00000053900.6",NA,-0.319767353421962
"718","KCNQ1","ENSG00000053918.11",NA,0.172956743020284
"719","TRAPPC3","ENSG00000054116.7",NA,-0.514305822148565
"720","THRAP3","ENSG00000054118.9",NA,-0.602889250623172
"721","PHPT1","ENSG00000054148.13",NA,0.625078635117574
"722","ENTPD2","ENSG00000054179.7",NA,1.68832288420584
"723","LY75","ENSG00000054219.9",NA,-2.93391203001329
"724","ARID4B","ENSG00000054267.16",NA,-0.119230262679743
"725","OPN3","ENSG00000054277.8",NA,-0.368390478659113
"726","SDCCAG8","ENSG00000054282.11",NA,0.0211909652057711
"727","PTPRN","ENSG00000054356.9",NA,-5.45113107105221
"728","HHAT","ENSG00000054392.8",NA,0.529135609076546
"729","KIF1B","ENSG00000054523.12",NA,-0.924886495817862
"730","FOXC1","ENSG00000054598.5",NA,-3.89140725837383
"731","TBC1D22A","ENSG00000054611.9",NA,-0.628910557988623
"732","SYNE2","ENSG00000054654.11",NA,-0.2830471060014
"733","PLEKHH1","ENSG00000054690.9",NA,2.09290062082666
"734","ATP9A","ENSG00000054793.9",NA,0.0646858497455476
"737","CHRDL2","ENSG00000054938.11",NA,-0.723549535630462
"738","FAM168A","ENSG00000054965.6",NA,-0.385280151585148
"739","RELT","ENSG00000054967.8",NA,-0.447358600823287
"740","GALC","ENSG00000054983.12",NA,-0.774047892951118
"741","NOP58","ENSG00000055044.6",NA,-0.221512928705771
"742","SZRD1","ENSG00000055070.12",NA,-0.495205617872689
"743","KCNH2","ENSG00000055118.10",NA,-0.0683414992425393
"744","CUL1","ENSG00000055130.11",NA,-0.656785390022998
"745","FAM114A2","ENSG00000055147.13",NA,0.0172554841856734
"746","CYFIP2","ENSG00000055163.14",NA,1.33202405200611
"747","TAB2","ENSG00000055208.13",NA,7.01474561664028e-05
"748","GINM1","ENSG00000055211.8",NA,0.0828561876444951
"749","EIF2AK2","ENSG00000055332.12",NA,-1.09460108430878
"750","USP36","ENSG00000055483.15",NA,-0.0261051024536298
"751","KMT2C","ENSG00000055609.13",NA,0.266201935948929
"752","MCOLN3","ENSG00000055732.8",NA,-1.08836240279242
"753","CCDC85A","ENSG00000055813.5",NA,2.91233268067677
"754","PUM2","ENSG00000055917.11",NA,-0.215398846900802
"755","MRPL43","ENSG00000055950.12",NA,0.512793986626693
"756","ITIH4","ENSG00000055955.11",NA,-1.02591256811815
"757","ITIH1","ENSG00000055957.6",NA,-0.600069393111364
"758","HPF1","ENSG00000056050.6",NA,-0.858420457809858
"759","ZFR","ENSG00000056097.11",NA,-0.459277749250762
"760","ZNF280C","ENSG00000056277.11",NA,-1.25612235887875
"761","NPFFR2","ENSG00000056291.13",NA,-0.04822515591641
"762","PHF21B","ENSG00000056487.11",NA,1.40933138093363
"763","TRAF1","ENSG00000056558.6",NA,-0.66610690158306
"764","RC3H2","ENSG00000056586.11",NA,-0.275773035590857
"765","IL17RB","ENSG00000056736.5",NA,-0.0683783976952945
"766","TRAF3IP2","ENSG00000056972.14",NA,0.6023844443445
"767","GYG2","ENSG00000056998.14",NA,-1.18213185125972
"768","DCBLD2","ENSG00000057019.11",NA,-2.16307444547578
"769","SERPINB3","ENSG00000057149.10",NA,-10.4842348233394
"770","SOAT1","ENSG00000057252.8",NA,-1.71847041732169
"771","PKP2","ENSG00000057294.9",NA,-0.478927018730884
"772","MSH4","ENSG00000057468.6",NA,-0.353546698739236
"773","F7","ENSG00000057593.9",NA,6.71609394205849
"774","GDI2","ENSG00000057608.12",NA,-0.326047451009247
"775","PRDM1","ENSG00000057657.10",NA,-3.15633016850988
"776","ATG5","ENSG00000057663.8",NA,-0.654837833348398
"777","TMCC3","ENSG00000057704.6",NA,1.81438143879836
"778","PITHD1","ENSG00000057757.5",NA,-0.45177779660679
"779","MTA3","ENSG00000057935.9",NA,0.270466785927556
"780","USP13","ENSG00000058056.4",NA,-0.250202460102977
"781","ATP11B","ENSG00000058063.11",NA,-1.36385927742794
"782","LAMC2","ENSG00000058085.10",NA,-4.26581792018538
"783","CDK14","ENSG00000058091.12",NA,-0.927055730018739
"784","SEC61A1","ENSG00000058262.5",NA,-0.582817017445993
"785","PPP1R12A","ENSG00000058272.11",NA,-0.227932991677461
"786","RASGRF1","ENSG00000058335.11",NA,-2.44293462015597
"787","CAMK2B","ENSG00000058404.15",NA,3.2832603221563
"788","CROCC","ENSG00000058453.12",NA,-0.140576679055836
"789","POLR3E","ENSG00000058600.11",NA,0.514365432276533
"790","ATP2B4","ENSG00000058668.10",NA,-1.78508930099242
"791","ZC3H11A","ENSG00000058673.11",NA,0.0040422000926732
"792","RIOK2","ENSG00000058729.6",NA,0.397317065778038
"793","YIPF1","ENSG00000058799.9",NA,0.78984544202714
"794","NDC1","ENSG00000058804.10",NA,-0.378274684339356
"795","DGKG","ENSG00000058866.10",NA,-1.62301110857034
"796","FLYWCH1","ENSG00000059122.12",NA,-0.271965435874675
"797","UNKL","ENSG00000059145.14",NA,0.208275384014684
"798","TBXAS1","ENSG00000059377.11",NA,-1.81161958585519
"799","PARP12","ENSG00000059378.8",NA,-1.71378287875094
"800","ALDH18A1","ENSG00000059573.4",NA,0.031474269262441
